# Final MCMC Chain Data for Kinematic Snap Model (KSM) - Post-Burn-In Samples
Holographic_Parameter_c	Transition_Width_w
0.57993201	12380.35274942
0.58486580	15527.42212616
0.60350033	13260.64214791
0.60280845	14295.25424553
0.59268498	14429.72958167
0.59359216	13908.05969018
0.56956635	12905.77176544
0.59734838	15391.58027636
0.59558849	14359.40742980
0.57444978	15399.13286872
0.58549753	14140.64876292
0.57846336	13056.68954972
0.57343142	14786.28497136
0.59749238	14295.11569724
0.57989350	15890.32980810
0.59036421	14178.83825303
0.57133382	16217.39288833
0.58522343	14257.39025321
0.59151558	13319.30827231
0.57295993	15842.26770836
0.59468805	15974.35134539
0.56662509	13220.56529411
0.57081046	15344.69862981
0.58229927	15531.75838696
0.57635919	12229.95140238
0.57562804	13170.53464626
0.57059038	14030.80095550
0.58115875	13232.85901867
0.58451442	14477.53636163
0.57785426	14952.03724322
0.58686479	15241.27403626
0.58408869	14118.82062974
0.57275518	16938.22245691
0.57280407	15887.97492654
0.58252940	12902.52834132
0.57962553	12845.54818098
0.58378900	15942.65522092
0.59021969	15176.51295265
0.58437301	13714.53541392
0.58630429	13634.87820011
0.57666396	14445.76990176
0.56564240	16008.34590031
0.56282928	14056.79573799
0.58032912	15557.69182784
0.57428424	14459.90365594
0.58587247	15534.66818987
0.58036587	13056.90472365
0.56547550	13445.00694612
0.58310988	14771.33960681
0.57867247	12117.54146481
0.61104253	13874.07556651
0.58281007	14962.10595187
0.57071615	15110.58289751
0.58516897	13640.50368010
0.58841111	15426.41813498
0.57966026	15138.32274001
0.59072992	14112.43970939
0.57894747	14105.12252341
0.58761963	14941.30561386
0.57834445	13011.16389365
0.59236145	14338.39127861
0.57661248	13841.40298749
0.56727717	15054.67997532
0.57009198	13220.37483924
0.55693812	15411.70731943
0.58405473	15522.68252833
0.58612275	16925.21371904
0.57225230	15315.60894298
0.57394943	16558.86224112
0.57073171	14332.39359100
0.58537094	16537.97993917
0.58876198	13948.20336059
0.56531633	12618.59117451
0.57256871	12154.96628663
0.57028110	14491.65821711
0.60153867	14005.22869402
0.59828293	15752.45770797
0.58995584	14109.57673988
0.58111359	15118.74626144
0.57828403	14588.56344510
0.58050361	13555.70563899
0.57870029	15491.24524456
0.57463027	14299.20615432
0.57929545	15260.68712685
0.58745722	13984.94728071
0.58933859	13910.12601857
0.58840527	16161.28073707
0.56463102	16402.74774160
0.58326669	15355.49297317
0.58191540	14496.81615826
0.56718480	13822.80358313
0.58008897	14157.27240075
0.57367629	13890.49600327
0.58344913	14890.51535714
0.57347413	14413.65647189
0.58415066	12365.18413059
0.57603117	15021.91350283
0.57811162	13384.57142816
0.57916135	13657.10817026
0.56880781	15220.30963846
0.58070459	14526.46665567
0.57581336	13220.96172675
0.58879095	14033.06874932
0.59008018	15107.52223710
0.57002955	16545.30815664
0.60219027	12905.22150492
0.58583145	14761.06133569
0.58276036	15085.26050018
0.58107160	15918.55256483
0.57345864	13537.64426154
0.57371183	16167.41371142
0.57578191	14200.11567773
0.56637019	14119.05866891
0.57496896	12888.49256364
0.58417689	15240.50907451
0.58761751	15019.44959516
0.57774863	14854.63319419
0.57492538	15616.46617426
0.58404019	14223.02774849
0.58847804	14053.80959583
0.59411893	15558.09922750
0.57983358	16533.50221161
0.58636125	13342.37526609
0.58337066	14259.80485004
0.58729779	14027.81537548
0.60927111	14970.00141982
0.58501457	14498.79025129
0.58259564	13191.87980056
0.59164057	15124.79713776
0.57030096	12388.37705566
0.58729156	13129.22376669
0.58773732	14640.49148489
0.58278865	14457.00727973
0.57955804	13638.20610513
0.57940451	15310.27245211
0.58758646	14811.40735758
0.59049054	14913.42653784
0.57487398	14717.90044558
0.60243497	15035.43989725
0.56770294	15255.77625852
0.59404566	16637.98773786
0.59585946	15122.27782186
0.58046641	14991.77914412
0.58260954	15745.26979154
0.57931932	14083.79107396
0.57170468	14368.96811768
0.57814228	15295.82221736
0.58585399	15605.43259601
0.57117217	15623.34524966
0.57279823	15721.04256204
0.58965348	12589.95488268
0.57404095	15756.90843282
0.60271043	14399.13367398
0.59400666	12660.07314749
0.58974026	13652.40915529
0.58395013	12523.15208417
0.57080160	14921.72008067
0.59113186	15435.93141011
0.58609845	13431.65368825
0.56677766	12732.55564657
0.57280249	12167.62841913
0.56800171	15524.44202626
0.57913923	14227.68396591
0.57014044	13099.99922541
0.59217959	15282.65665349
0.58400150	15066.23394588
0.58871408	15589.67183999
0.58774480	11607.22504994
0.58139458	14572.52370878
0.59315248	14513.46231556
0.59138961	16557.95086877
0.57691590	16447.80588389
0.57225076	12461.16993406
0.58371053	13911.61490618
0.58631261	15594.39019633
0.56658365	14112.68366306
0.58153392	14160.92712310
0.58893202	14097.29167864
0.59220520	14681.24445542
0.56152017	13076.51096686
0.58271722	14795.17439439
0.58513606	15985.99471031
0.58512074	16777.38243900
0.59018586	14537.38402043
0.57690856	13433.04781718
0.57169547	13672.70607738
0.58356628	15165.77684789
0.59662074	14222.77224130
0.57590228	14755.37825821
0.59109854	15691.45095236
0.56668866	11609.65167689
0.57550415	17410.64278903
0.57894149	14855.58212529
0.59279202	14896.61999812
0.58098668	14137.04231913
0.57663094	14408.57218110
0.58907077	12567.40843265
0.60369804	14261.29343583
0.58906492	15294.88180561
0.57148969	15665.11701015
0.58672032	13860.10963146
0.57648431	13129.43491199
0.59087475	14040.76175991
0.57768876	12912.62160033
0.59402297	12316.89975392
0.57951571	16119.72516214
0.58139398	15376.81775070
0.58036250	16208.07999397
0.58977863	14873.69366008
0.57100935	14037.85182295
0.55793444	15544.21372734
0.57674366	14830.62630654
0.59026909	15555.57542485
0.57787977	14219.08902143
0.57062058	15913.53860100
0.58886039	15507.60171981
0.59006612	14088.18673555
0.57710280	15132.91604272
0.58483383	13782.88698076
0.58434688	15822.60274789
0.58311252	15468.36975797
0.57227645	13347.97455332
0.59270345	13152.54857809
0.58280530	15408.27946877
0.59669109	13056.12235245
0.58420329	14233.64585514
0.57765493	14663.33450338
0.59308483	13922.95979812
0.57558405	15897.53901439
0.56308792	14860.13674792
0.58753043	15241.58868732
0.57990175	14566.89557159
0.58306618	13829.23064516
0.58304366	14731.56310919
0.59287387	13596.76081819
0.59061637	14366.16203013
0.57999717	14222.05913607
0.56911280	15315.89481308
0.58170847	13678.28729428
0.58701568	12696.33906796
0.57324078	12582.90960487
0.58481313	13941.74537865
0.58182973	16292.19919646
0.59433837	12194.13223083
0.58021576	14609.67872718
0.57533285	12889.28067004
0.58499778	14157.12080330
0.57297597	13253.57370490
0.57900235	15021.53950862
0.58722766	16462.92709000
0.57980854	15477.67592246
0.57485634	13334.19632525
0.58199076	14064.92606725
0.59436553	14332.49384741
0.57129982	15657.65503354
0.59654353	13355.42473769
0.57963675	14430.65716767
0.58345465	16792.79622035
0.58027949	15959.53403524
0.58310205	14737.56905742
0.58633937	14216.15841589
0.57677796	12891.40659383
0.57331946	13797.32245267
0.56937121	14645.10063563
0.57620290	14679.24732746
0.58967931	14276.81470719
0.58282218	12926.05329642
0.58191298	14617.43773480
0.59133342	14993.89014072
0.59942674	15684.46166020
0.58460535	16523.71619036
0.58936941	13937.19321256
0.58606547	13920.69354342
0.58643292	13498.19567763
0.57595914	13733.15881883
0.58477554	16231.99953987
0.56570899	13879.34546487
0.57777338	14519.78380545
0.58503909	14635.41285842
0.58130459	14049.70197334
0.57373228	13214.63968637
0.57924297	14021.47707699
0.58550315	15770.88846850
0.58659716	14865.90516143
0.57076747	14941.34309204
0.58574271	14175.52888293
0.59837684	13614.63302682
0.57034021	13734.44590005
0.57808299	15663.60979116
0.57360983	15158.83094159
0.58811014	15992.38113519
0.59915647	14145.84021534
0.59625820	13393.80413218
0.59023259	14255.25888689
0.57910627	15776.30810004
0.59249298	14232.08152429
0.58525124	13400.76653467
0.60925471	14675.60242860
0.57688414	13668.03364690
0.57107759	15113.97848812
0.58354723	15120.51702624
0.57664283	14699.99772785
0.59509402	15839.81846805
0.57296722	14634.51617565
0.59219099	14700.93886218
0.58086896	13259.03676186
0.59227738	14569.11145648
0.60053393	14638.35442062
0.57949948	14735.10531840
0.58775217	15103.21401521
0.57186142	14727.59882249
0.58210712	13505.54709235
0.58158708	12980.87224854
0.58431020	15104.53266144
0.58917393	13948.01624115
0.58179415	16080.62565870
0.57600113	15299.68008701
0.57959739	17030.00385477
0.58605035	14687.43003707
0.58146869	13893.34223125
0.58485601	14348.55135971
0.57556035	13194.54434112
0.58235203	14516.63293536
0.58990166	14999.89231234
0.58768663	11954.05558615
0.57522485	14226.18856934
0.56225112	14867.72957427
0.58423508	14495.19309909
0.57656690	14678.70578164
0.58332760	14211.31093670
0.57523463	13996.08070082
0.58106868	13039.58865604
0.56729792	14894.31349991
0.59674048	14827.08431714
0.58787698	13997.37133455
0.57781869	16065.87388373
0.59819741	16458.08826908
0.56842066	15535.04197692
0.58802129	13955.49285127
0.58961650	14952.69445428
0.58307808	14997.92709018
0.57798165	14341.58877261
0.57257425	15122.94053966
0.60034168	15840.77258736
0.58343939	14595.57458484
0.57653285	16533.95421221
0.57369041	13336.37466849
0.59005317	12883.53247664
0.58424162	17135.17993980
0.58338333	14569.77581070
0.56144349	13045.90632143
0.58479135	13109.04703000
0.56794216	13494.30866204
0.59962885	15133.83604918
0.58291627	14093.09312067
0.57302751	13741.48907861
0.57797042	15639.41046880
0.56749479	14139.49202230
0.58902395	15661.67874302
0.57454300	13659.09370770
0.58607733	14413.41949323
0.58289419	14801.52379561
0.58647262	14706.37094358
0.58262718	13775.21983724
0.57259156	13890.91640483
0.57555679	14460.60268590
0.59494481	14148.91394759
0.60037152	14412.99789614
0.58058384	15256.50614874
0.57515918	16003.17804299
0.59252556	14344.86284212
0.58725831	14731.34885569
0.57253253	14246.93947943
0.58187365	14062.72815897
0.58115495	15265.19176943
0.59592285	13448.09386227
0.57269486	15832.70535101
0.56556786	13620.46290880
0.58065144	14349.18216344
0.57653011	14688.89447373
0.58721725	14625.84821175
0.57383999	18469.64922008
0.57603079	13589.43284459
0.58343067	13718.31417477
0.58697334	14258.62722568
0.59582648	13278.21320555
0.58760487	13796.03737645
0.57467339	13582.46474115
0.59261703	14501.33878922
0.58850481	12921.54206342
0.58639147	15691.88559012
0.55974563	15477.51829069
0.57479376	13822.61292255
0.58071456	15673.39806485
0.57628728	13622.78687315
0.58264265	17223.17474892
0.58906039	14349.32405463
0.58092193	13473.79900168
0.56796980	14274.47556098
0.59516584	13481.98170208
0.57916349	15685.36065799
0.57187752	14591.40824736
0.58799946	14053.03057752
0.57513276	14991.74161298
0.57807621	14963.53481305
0.58713146	15146.93675715
0.57361225	14096.95768049
0.58911567	15488.46774788
0.58559385	15482.91178974
0.59379732	14587.69951976
0.58770040	14148.12058740
0.58642958	12373.66502719
0.57737939	13353.41617813
0.58171400	16366.54870641
0.58959313	15505.56340188
0.58152473	14049.53666897
0.59308658	13612.60824416
0.58841810	13684.84303893
0.58560912	14752.54638309
0.58075088	15277.70207443
0.58600734	14357.15601217
0.57251016	13467.60189627
0.58739354	15267.16506119
0.56998874	16341.85663144
0.57776883	15287.83524713
0.57884702	15537.50173482
0.59565958	17328.47671552
0.58063170	14101.85004352
0.58653689	13706.61263900
0.57754533	14711.12239985
0.57659837	15156.34464640
0.58722347	15990.04743400
0.59758645	13246.31815836
0.57847499	14461.45357016
0.57574566	14642.45228867
0.57496488	14130.33145858
0.56670052	14914.02733385
0.58648156	13648.81834521
0.58571973	14542.71348846
0.59166184	12705.43728397
0.58685283	15668.64127911
0.58226976	14704.54393528
0.58057924	14210.51578881
0.57329362	14608.72595534
0.58100145	15879.20386319
0.58381876	16304.19046984
0.57847750	16411.66770662
0.59110097	14559.32847477
0.57654431	14849.71958054
0.57650387	12730.75793236
0.56536396	14733.28987426
0.58228471	13810.92819363
0.56267703	15287.55656740
0.58866880	15540.18001833
0.59852301	12635.64792395
0.59135759	13407.99820499
0.56986734	13577.48500985
0.57266059	14633.27448760
0.58178755	16338.76902388
0.59392672	14342.63412874
0.57361135	15685.25005269
0.57034941	13579.43585352
0.59792058	14298.09371101
0.57050958	11819.47251415
0.58245896	14475.17077537
0.57141246	15548.91273355
0.58052950	13921.25259529
0.58341659	15132.19399533
0.57997857	14774.45931341
0.57856880	13963.90867653
0.57188330	13244.27993182
0.59982993	14782.15975930
0.57563720	13666.01559832
0.56879425	14713.61728163
0.58404139	13835.45432599
0.58996524	16147.91733262
0.58580728	13206.15115383
0.56842501	13875.62793183
0.57283318	14822.20337690
0.57098657	14097.06641889
0.60341977	14411.90286740
0.57892283	13310.06501149
0.58987780	14561.34846187
0.57850220	11847.00607406
0.58566866	14127.48845937
0.58639372	14395.36234379
0.59530426	13731.77995860
0.59277764	14662.65214846
0.59180234	16369.90891648
0.58516673	14593.76000963
0.57805366	15830.93111504
0.58234480	13818.32090759
0.57104524	14482.83462643
0.57150966	14467.64973554
0.59050449	13945.74239342
0.56633461	15363.53399471
0.57101500	14549.77244944
0.59175160	13200.55471261
0.56394752	12839.15463776
0.57800745	15024.36722461
0.58111951	13255.58159639
0.57014059	13497.20370148
0.58198361	15885.18744474
0.56733962	16930.17099675
0.58255855	14545.18761915
0.58572109	14586.61442950
0.58986055	14817.33012020
0.57092874	15964.59828798
0.59001982	14131.28984019
0.58377539	13761.77294753
0.59968878	13124.13218724
0.57802215	14858.58828481
0.57471774	14497.41070681
0.57417411	14593.31125815
0.56164707	14502.77776152
0.59961723	13273.64340520
0.59281559	15111.55700626
0.58920025	15359.13269896
0.57704567	14679.81246807
0.57345619	13566.42393703
0.58831852	14311.74235760
0.58672543	12115.58083013
0.58173527	14072.14757345
0.57947415	13768.83282142
0.60312099	15074.89259647
0.59240857	14939.43562226
0.58480770	15737.75190195
0.57934176	13998.06084251
0.58162424	14003.05472383
0.57201453	13707.51525474
0.57360088	15973.53555650
0.58364204	15329.38652944
0.57356586	14242.27157559
0.57462369	14521.83401738
0.59420949	15060.81546133
0.58244257	15008.37203296
0.58726763	12623.27797451
0.58754617	13259.45165162
0.57454628	14577.74461652
0.58690710	14024.59020918
0.59058510	13392.95598241
0.56105731	13933.97314780
0.58012881	14777.50115409
0.57658511	14714.35901535
0.59042604	14169.07997438
0.58807783	15932.66051733
0.57379966	14468.75592167
0.57760842	14337.55828306
0.58787154	15629.57309285
0.58917260	15688.00049607
0.58923244	13830.81506969
0.56546225	12746.60600363
0.57628674	13840.42961343
0.58533605	13804.16153858
0.58288084	12418.77169377
0.59316328	15690.35253525
0.58494110	16069.60247429
0.59848013	12870.20043838
0.58284701	14199.05607733
0.59284440	16168.36912499
0.58178951	12561.43802624
0.57971215	13326.34295661
0.57678229	14662.30073050
0.58646784	13992.01706945
0.57772085	13243.88236664
0.57774147	13479.26928185
0.59051541	15873.24454832
0.58412295	13130.30314766
0.57941852	13700.00241474
0.56848206	14098.93976790
0.57911902	13759.64811784
0.58392806	13807.96387937
0.55852141	14643.90990475
0.57107219	14456.29968171
0.57267726	13949.21022812
0.57385560	12202.14536450
0.57979290	14295.84920832
0.58623755	14934.94925213
0.56298610	14373.39048438
0.57245700	14699.84431097
0.58242330	14994.83355571
0.57281432	13681.94738231
0.58338784	15075.03799769
0.58582205	11560.03013874
0.58576816	14169.48452097
0.57817860	13925.42354879
0.57108316	14961.45557458
0.58902469	12903.57852188
0.55955336	14608.58831832
0.59476458	13437.81914176
0.56171257	13964.71467633
0.57226152	13054.01760476
0.58063167	16405.42395146
0.59309788	15171.92157815
0.57461673	14319.43858346
0.58410944	14337.97151632
0.57850920	14210.88266137
0.56557166	13312.57755555
0.60532143	13691.83442045
0.56828930	14844.07914399
0.56117095	13984.20434467
0.58047141	16114.03664467
0.58189039	13789.41796619
0.58307281	14333.26309931
0.59569250	16492.31432826
0.56400029	13470.93858055
0.57867769	13984.71198625
0.58288138	13823.52923394
0.58661745	13476.05107075
0.58134932	14993.88510792
0.57446257	15187.17895136
0.58869734	14117.10917187
0.58158670	13745.93946304
0.58492623	13180.39336011
0.57592489	16384.58145376
0.58680428	14133.71071554
0.59064401	16096.97086276
0.57570921	13772.35348036
0.58172335	14992.36994983
0.57205554	17295.93421500
0.57354084	16175.07911037
0.59571701	16196.59785391
0.57532326	14121.59055590
0.59022213	15687.93646741
0.58865644	14761.40371173
0.58030239	16497.80022837
0.58493729	13539.64333168
0.58755693	14003.92432884
0.57890299	14438.21191306
0.58728838	14288.68664726
0.57602365	15696.71260977
0.58348678	14858.55942552
0.58751195	13855.85473436
0.58309955	14632.70235292
0.56850435	13366.87305464
0.57893668	15160.91653769
0.56447123	14123.44485962
0.56833456	15557.52706592
0.57376705	15211.69292210
0.56262089	15649.96683082
0.57416118	13827.87996626
0.57481949	15432.91196190
0.58329146	16687.06253684
0.57099983	13261.67272917
0.57297044	12690.12545670
0.58499513	14458.47520313
0.57656495	15134.87416637
0.57739474	13487.26454806
0.56462027	15593.17315588
0.58688915	14224.88029611
0.58095036	13901.91903046
0.56910598	13306.31570211
0.58669596	12786.59017198
0.57287022	13494.62303742
0.57676881	14759.12958170
0.57952810	15474.33162328
0.57525663	12810.19320669
0.61218753	12986.04549920
0.59475060	14380.92449360
